real_time,wind_speed,pitch_angle,generator_speed,nacelle_direction,wind_direction,nacelle_temperature,air_density,power,turbine_code
2022/6/1 8:10,5.4,0.5,1205,2.19,49.04,25.9,1.14,292,10#
2022/6/1 8:20,4.4,0.5,1150,5.09,46.77,25.9,1.14,147,10#
2022/6/1 8:30,4.1,0.5,1150,1.78,48.79,26.0,1.14,120,10#
2022/6/1 8:40,3.82,0.5,1151,4.7,48.22,26.1,1.14,98,10#
2022/6/1 8:50,5.05,0.5,1155,-0.93,47.92,26.2,1.14,220,10#
2022/6/1 9:00,4.74,0.5,1150,-2.91,50.5,26.2,1.14,181,10#
2022/6/1 9:10,3.96,0.5,1150,-2.29,44.81,26.3,1.14,114,10#
2022/6/1 9:20,4.96,0.5,1172,1.02,34.61,26.3,1.14,233,10#
2022/6/1 9:30,4.53,0.5,1158,-0.57,42.04,26.4,1.14,172,10#
2022/6/1 9:40,4.43,0.5,1150,4.67,47.26,26.5,1.14,146,10#
2022/6/1 9:50,4.43,0.5,1150,-5.84,41.25,26.6,1.14,148,10#
2022/6/1 10:00,4.4,0.5,1150,-5.01,48.29,26.7,1.14,168,10#
2022/6/1 10:10,4.69,0.5,1165,3.19,45.78,26.8,1.14,197,10#
2022/6/1 10:20,3.59,0.5,1150,2.18,51.71,26.9,1.14,87,10#
2022/6/1 10:30,3.8,0.5,1150,-0.31,53.05,27.1,1.13,85,10#
2022/6/1 10:40,5.11,0.5,1175,-6.53,52.75,27.3,1.13,232,10#
2022/6/1 10:50,4.24,0.5,1150,-2.85,51.47,27.4,1.13,122,10#
2022/6/1 11:00,4.19,0.5,1150,-4.21,50.12,27.5,1.13,123,10#
2022/6/1 11:10,4.7,0.5,1164,-0.87,39.53,27.6,1.13,199,10#
2022/6/1 11:20,4.32,0.5,1150,3.81,58.58,27.8,1.13,127,10#
2022/6/1 11:30,4.48,0.5,1161,-3.87,72.48,28.0,1.13,170,10#
2022/6/1 11:40,5.14,0.5,1188,-1.64,60.98,28.1,1.13,254,10#
2022/6/1 11:50,4.92,0.5,1207,1.56,64.7,28.1,1.13,259,10#
2022/6/1 12:00,6.2,0.5,1357,-2.73,44.58,28.1,1.13,454,10#
2022/6/1 12:10,6.74,0.45,1547,0.18,32.41,28.1,1.13,682,10#
2022/6/1 12:20,5.83,0.5,1333,-3.39,97.34,28.2,1.13,429,10#
2022/6/1 12:30,6.67,0.41,1518,1.5,44.47,28.4,1.13,657,10#
2022/6/1 12:40,7.35,0.25,1646,-3.1,36.81,28.4,1.13,914,10#
2022/6/1 12:50,6.89,0.31,1548,-0.47,41.6,28.5,1.13,764,10#
2022/6/1 13:00,6.66,0.36,1509,-4.65,39.73,28.6,1.13,636,10#
2022/6/1 13:10,6.78,0.39,1557,1.31,37.03,28.7,1.13,702,10#
2022/6/1 13:20,6.75,0.38,1559,1.75,43.49,28.8,1.13,705,10#
2022/6/1 13:30,6.95,0.39,1593,2.92,37.05,29.0,1.13,756,10#
2022/6/1 13:40,6.92,0.35,1590,1.56,39.58,29.1,1.13,744,10#
2022/6/1 13:50,7.38,0.2,1672,1.93,33.54,29.2,1.13,885,10#
2022/6/1 14:00,6.04,0.49,1394,1.14,35.73,29.1,1.13,500,10#
2022/6/1 14:10,6.63,0.39,1531,-0.07,36.6,29.2,1.13,677,10#
2022/6/1 14:20,6.71,0.41,1509,-1.85,35.89,29.3,1.13,665,10#
2022/6/1 14:30,5.79,0.47,1290,4.39,43.5,29.2,1.13,389,10#
2022/6/1 14:40,6.6,0.46,1499,-1.53,45.1,29.2,1.13,621,10#
2022/6/1 14:50,7.34,0.19,1650,-1.43,37.74,29.4,1.13,911,10#
2022/6/1 15:00,7.22,0.24,1640,-0.07,45.09,29.4,1.13,854,10#
2022/6/1 15:10,7.96,0.09,1727,-0.7,30.12,29.5,1.13,1135,10#
2022/6/1 15:20,9.33,0.2,1750,-0.45,31.53,29.6,1.13,1610,10#
2022/6/1 15:30,8.66,0.16,1744,-3.37,42.79,29.6,1.13,1329,10#
2022/6/1 15:40,8.65,0.14,1747,4.79,32.97,29.6,1.13,1424,10#
2022/6/1 15:50,9.89,1.91,1749,-1.2,30.59,29.5,1.13,1824,10#
2022/6/1 16:00,7.64,0.18,1665,0.71,34.72,29.6,1.13,1054,10#
2022/6/1 16:10,7.44,0.29,1640,0.75,42.03,29.7,1.13,942,10#
2022/6/1 16:20,6.68,0.36,1540,-0.19,44.11,29.8,1.13,707,10#
2022/6/1 16:30,6.21,0.43,1438,2.93,41.21,29.7,1.13,560,10#
2022/6/1 16:40,5.84,0.41,1346,0.17,40.75,29.6,1.13,473,10#
2022/6/1 16:50,9.47,0.51,1739,2.29,30.83,29.7,1.13,1634,10#
2022/6/1 17:00,7.47,0.16,1682,3.29,36.84,29.7,1.13,972,10#
2022/6/1 17:10,7.49,0.19,1673,-0.77,40.09,29.7,1.13,928,10#
2022/6/1 17:20,7.36,0.29,1597,-7.4,32.82,29.5,1.13,831,10#
2022/6/1 17:30,7.05,0.33,1610,2.48,31.63,29.4,1.13,792,10#
2022/6/1 17:40,6.68,0.39,1512,-0.83,37.78,29.3,1.13,669,10#
2022/6/1 17:50,7.39,0.25,1614,-2.62,41.24,29.1,1.13,953,10#
2022/6/1 18:00,6.49,0.45,1464,8.24,44.14,28.9,1.13,608,10#
2022/6/1 18:10,6.48,0.36,1511,-1.94,35.77,28.7,1.13,671,10#
2022/6/1 18:20,7.75,0.18,1676,5.18,40.12,28.6,1.13,1074,10#
2022/6/1 18:30,8.4,0.12,1735,2.14,33.55,28.5,1.13,1289,10#
2022/6/1 18:40,6.67,0.37,1505,3.87,37.82,28.4,1.13,687,10#
2022/6/1 18:50,6.02,0.45,1381,-3.92,36.78,28.2,1.13,525,10#
2022/6/1 19:00,6.73,0.37,1568,2.51,37.35,28.1,1.13,727,10#
2022/6/1 19:10,6.62,0.45,1444,5.81,39.38,28.0,1.14,577,10#
2022/6/1 19:20,7.24,0.28,1634,5.47,42.85,27.9,1.14,911,10#
2022/6/1 19:30,7.74,0.1,1711,-3.08,42.49,27.9,1.14,1039,10#
2022/6/1 19:40,7.29,0.22,1623,1.49,34.08,27.9,1.14,851,10#
2022/6/1 19:50,6.85,0.42,1558,-5.56,32.79,27.8,1.14,719,10#
2022/6/1 20:00,7.19,0.28,1590,-4.55,35.02,27.7,1.14,804,10#
2022/6/1 20:10,7.3,0.26,1636,-3.02,35.34,27.7,1.14,830,10#
2022/6/1 20:20,6.77,0.49,1519,1.92,39.68,27.6,1.14,650,10#
2022/6/1 20:30,5.71,0.5,1295,1.44,37.44,27.4,1.14,393,10#
2022/6/1 20:40,4.86,0.5,1209,-0.17,39.15,27.2,1.14,242,10#
2022/6/1 20:50,4.17,0.5,1152,1.4,42.19,27.0,1.14,147,10#
2022/6/1 21:00,5.85,0.5,1306,0.62,37.76,26.8,1.14,404,10#
2022/6/1 21:10,5.41,0.5,1206,0.47,43.34,26.6,1.14,297,10#
2022/6/1 21:20,4.57,0.5,1155,0.75,50.27,26.4,1.14,169,10#
2022/6/1 21:30,3.87,0.5,1150,-2.94,45.31,26.4,1.14,88,10#
2022/6/1 21:40,4.33,0.5,1150,1.06,40.16,26.3,1.14,133,10#
2022/6/1 21:50,4.86,0.5,1154,1.01,37.34,26.3,1.14,213,10#
2022/6/1 22:00,4.39,0.5,1150,-0.85,35.48,26.3,1.14,147,10#
2022/6/1 22:10,3.73,0.5,1150,1.89,35.6,26.3,1.14,79,10#
2022/6/1 22:20,3.88,0.5,1150,-0.7,38.26,26.2,1.14,98,10#
2022/6/1 22:30,4.78,0.5,1158,2.65,34.46,26.2,1.14,197,10#
2022/6/1 22:40,4.98,0.5,1154,0.22,38.46,26.2,1.14,220,10#
2022/6/1 22:50,5.41,0.5,1209,1.51,44.21,26.1,1.14,287,10#
2022/6/1 23:00,6.31,0.5,1415,1.26,42.55,26.1,1.14,527,10#
2022/6/1 23:10,7.26,0.25,1640,-0.01,40.89,26.2,1.14,834,10#
2022/6/1 23:20,7.26,0.33,1636,4.23,43.43,26.2,1.14,820,10#
2022/6/1 23:30,6.6,0.43,1494,-2.2,36.13,26.2,1.14,632,10#
2022/6/1 23:40,6.32,0.5,1425,-4.4,38.34,26.1,1.14,537,10#
2022/6/1 23:50,5.9,0.5,1316,0.46,42.6,26.1,1.14,418,10#
2022/6/2 0:00,3.69,0.5,1150,0.6,46.8,26.1,1.14,81,10#
2022/6/2 0:10,4.17,0.5,1150,1.26,46.78,26.0,1.14,123,10#
2022/6/2 0:20,4.38,0.5,1150,-1.18,48.96,26.0,1.14,139,10#
2022/6/2 0:30,4.47,0.5,1150,-1.95,44.14,26.0,1.14,138,10#
2022/6/2 0:40,3.97,0.5,1150,-0.29,36.79,26.0,1.14,97,10#
2022/6/2 0:50,4.05,0.5,1150,1.11,32.93,26.0,1.14,108,10#
2022/6/2 1:00,4.34,0.5,1150,0.98,39.9,26.0,1.14,134,10#
2022/6/2 1:10,3.98,0.5,1150,1.67,42.34,26.0,1.14,99,10#
2022/6/2 1:20,4.48,0.5,1150,-0.05,45.18,25.9,1.14,148,10#
2022/6/2 1:30,5.05,0.5,1153,1.01,53.27,25.9,1.14,210,10#
2022/6/2 1:40,4.96,0.5,1151,0.05,46.64,25.9,1.14,197,10#
2022/6/2 1:50,4.37,0.5,1150,1.33,46.6,25.9,1.14,127,10#
2022/6/2 2:00,3.91,0.5,1150,-0.23,49.82,25.9,1.14,88,10#
2022/6/2 2:10,3.66,0.5,1150,-2.19,47.77,25.8,1.14,73,10#
2022/6/2 2:20,4.76,0.5,1150,1.86,45.98,25.8,1.14,172,10#
2022/6/2 2:30,4.37,0.5,1150,0.21,49.36,25.8,1.14,129,10#
2022/6/2 2:40,4.61,0.5,1150,1.61,51.66,25.8,1.14,175,10#
2022/6/2 2:50,4.7,0.5,1150,3.92,48.99,25.7,1.14,166,10#
2022/6/2 3:00,5.72,0.5,1256,-4.35,53.49,25.7,1.14,354,10#
2022/6/2 3:10,5.75,0.5,1264,0.95,63.09,25.7,1.14,359,10#
2022/6/2 3:20,4.56,0.5,1173,-3.03,71.99,25.7,1.14,183,10#
2022/6/2 3:30,2.65,0.5,1116,-5.93,60.42,25.7,1.14,22,10#
2022/6/2 3:40,3.06,83.67,88,16.38,60.27,25.8,1.14,0,10#
2022/6/2 3:50,3.68,28.56,584,14.09,64.73,26.0,1.14,18,10#
2022/6/2 4:00,2.8,0.5,1143,-0.9,46.67,26.1,1.14,19,10#
2022/6/2 4:10,2.85,0.5,1117,2.93,37.79,26.1,1.14,19,10#
2022/6/2 4:20,1.78,56.7,417,-6.94,77.76,26.1,1.14,1,10#
2022/6/2 4:30,1.38,89.0,1,14.55,62.87,26.6,1.14,0,10#
2022/6/2 4:40,1.78,89.0,1,21.38,53.01,26.9,1.14,0,10#
2022/6/2 4:50,1.85,89.0,0,9.99,41.62,27.0,1.14,0,10#
2022/6/2 5:00,2.27,89.0,0,22.83,54.46,27.1,1.14,0,10#
2022/6/2 5:10,2.34,89.0,2,7.24,41.27,27.2,1.14,0,10#
2022/6/2 5:20,2.94,89.0,5,6.38,38.6,27.5,1.14,0,10#
2022/6/2 5:30,3.05,89.0,7,9.58,43.01,27.7,1.14,0,10#
2022/6/2 5:40,2.05,89.0,4,3.42,48.16,27.7,1.14,0,10#
2022/6/2 5:50,2.21,89.0,4,5.34,45.35,27.7,1.14,0,10#
2022/6/2 6:00,2.21,89.0,4,-6.71,69.32,27.8,1.14,0,10#
2022/6/2 6:10,2.66,89.0,1,-17.37,108.29,27.8,1.14,0,10#
2022/6/2 6:20,2.6,89.0,4,5.63,42.65,28.0,1.14,0,10#
2022/6/2 6:30,3.24,89.0,7,16.57,49.4,28.0,1.14,0,10#
2022/6/2 6:40,2.79,89.0,4,9.16,45.58,28.0,1.14,0,10#
2022/6/2 6:50,3.1,89.0,5,14.52,49.12,28.0,1.14,0,10#
2022/6/2 7:00,3.27,89.0,3,22.03,53.65,28.0,1.14,0,10#
2022/6/2 7:10,3.55,85.12,10,22.91,56.33,28.0,1.14,0,10#
2022/6/2 7:20,4.12,1.37,1077,4.62,49.13,27.9,1.14,98,10#
2022/6/2 7:30,3.3,0.5,1149,-1.81,46.6,27.2,1.14,47,10#
2022/6/2 7:40,4.09,0.5,1150,0.8,47.26,27.0,1.14,107,10#
2022/6/2 7:50,3.84,0.5,1150,1.68,44.15,26.9,1.14,91,10#
2022/6/2 8:00,3.04,0.5,1141,2.35,45.97,26.8,1.14,32,10#
2022/6/2 8:10,3.82,0.5,1140,-5.88,48.69,26.9,1.14,86,10#
2022/6/2 8:20,3.8,0.5,1150,-1.51,47.47,26.9,1.14,100,10#
2022/6/2 8:30,4.46,0.5,1150,-0.23,44.0,26.9,1.14,162,10#
2022/6/2 8:40,4.55,0.5,1152,4.97,51.01,27.0,1.14,187,10#
2022/6/2 8:50,4.71,0.5,1162,-1.89,55.24,27.1,1.14,193,10#
2022/6/2 9:00,4.65,0.5,1162,-0.62,58.48,27.1,1.14,204,10#
2022/6/2 9:10,5.18,0.5,1173,1.4,67.84,27.2,1.14,257,10#
2022/6/2 9:20,4.93,0.5,1156,1.34,65.57,27.2,1.14,224,10#
2022/6/2 9:30,5.22,0.5,1189,-4.09,63.77,27.4,1.14,273,10#
2022/6/2 9:40,4.67,0.5,1153,-10.13,50.1,27.4,1.14,166,10#
2022/6/2 9:50,4.41,0.5,1153,-0.62,47.46,27.3,1.14,168,10#
2022/6/2 10:00,4.89,0.5,1158,3.83,48.44,27.4,1.13,221,10#
2022/6/2 10:10,4.73,0.5,1154,-0.49,57.45,27.5,1.13,195,10#
2022/6/2 10:20,4.41,0.5,1150,-3.02,50.45,27.7,1.13,143,10#
2022/6/2 10:30,3.99,0.5,1150,-3.33,51.67,27.9,1.13,112,10#
2022/6/2 10:40,3.72,0.5,1150,3.7,52.8,28.2,1.13,75,10#
2022/6/2 10:50,3.69,0.5,1150,1.44,50.32,28.5,1.13,88,10#
2022/6/2 11:00,3.5,0.5,1150,5.63,45.11,28.7,1.13,56,10#
2022/6/2 11:10,4.62,0.5,1188,-3.28,48.62,29.1,1.13,203,10#
2022/6/2 11:20,4.72,0.5,1196,-0.04,45.06,29.3,1.13,225,10#
2022/6/2 11:30,4.84,0.5,1170,-11.26,50.18,29.5,1.12,207,10#
2022/6/2 11:40,5.18,0.5,1202,-0.29,34.83,29.6,1.12,263,10#
2022/6/2 11:50,5.46,0.5,1237,-2.51,41.72,29.8,1.12,324,10#
2022/6/2 12:00,5.26,0.5,1227,-5.14,45.19,29.9,1.12,288,10#
2022/6/2 12:10,5.8,0.5,1315,-0.56,37.82,30.1,1.12,406,10#
2022/6/2 12:20,5.24,0.5,1210,-4.52,90.86,30.0,1.12,288,10#
2022/6/2 12:30,6.33,0.38,1466,4.12,53.26,30.1,1.12,581,10#
2022/6/2 12:40,5.69,0.46,1322,-0.4,62.88,30.0,1.12,415,10#
2022/6/2 12:50,6.92,0.36,1593,-0.28,39.03,30.1,1.12,743,10#
2022/6/2 13:00,6.55,0.4,1532,1.24,65.87,30.1,1.12,675,10#
2022/6/2 13:10,7.02,0.33,1573,-0.41,33.4,30.2,1.12,762,10#
2022/6/2 13:20,6.84,0.33,1569,2.14,39.75,30.2,1.12,725,10#
2022/6/2 13:30,7.07,0.37,1622,0.35,31.48,30.2,1.12,803,10#
2022/6/2 13:40,6.31,0.41,1485,0.36,70.94,30.2,1.12,613,10#
2022/6/2 13:50,8.21,0.06,1731,0.19,52.74,30.3,1.12,1217,10#
2022/6/2 14:00,7.97,0.12,1699,0.94,31.91,30.3,1.12,1096,10#
2022/6/2 14:10,8.13,0.08,1729,4.14,39.96,30.3,1.12,1179,10#
2022/6/2 14:20,7.71,0.18,1671,2.24,34.85,30.3,1.13,1074,10#
2022/6/2 14:30,7.34,0.23,1650,1.94,36.46,30.1,1.13,894,10#
2022/6/2 14:40,7.1,0.3,1620,-6.01,34.7,30.0,1.13,799,10#
2022/6/2 14:50,7.1,0.3,1601,0.96,30.66,30.0,1.13,825,10#
2022/6/2 15:00,7.27,0.25,1590,1.61,45.23,30.0,1.13,856,10#
2022/6/2 15:10,7.85,0.07,1729,5.34,29.63,30.0,1.13,1085,10#
2022/6/2 15:20,7.97,0.16,1705,1.71,38.08,30.0,1.13,1076,10#
2022/6/2 15:30,7.47,0.25,1626,-7.35,85.71,29.9,1.13,882,10#
2022/6/2 15:40,7.2,0.29,1582,7.15,45.05,29.7,1.13,802,10#
2022/6/2 15:50,6.11,0.47,1384,2.54,51.77,29.6,1.13,490,10#
2022/6/2 16:00,7.04,0.35,1589,-1.09,35.26,29.4,1.13,776,10#
2022/6/2 16:10,5.03,0.5,1228,-0.57,57.25,29.4,1.13,276,10#
2022/6/2 16:20,4.25,0.5,1150,-1.6,102.73,29.3,1.13,141,10#
2022/6/2 16:30,5.19,0.5,1213,3.14,57.36,29.3,1.13,283,10#
2022/6/2 16:40,6.38,0.48,1399,9.1,52.83,29.4,1.13,504,10#
2022/6/2 16:50,5.61,0.5,1267,-6.61,121.21,29.4,1.13,356,10#
2022/6/2 17:00,5.08,0.5,1236,0.57,87.52,29.3,1.13,291,10#
2022/6/2 17:10,3.45,0.5,1149,-3.8,132.83,29.3,1.13,59,10#
2022/6/2 17:20,4.21,0.5,1181,7.87,64.83,29.2,1.13,154,10#
2022/6/2 17:30,5.55,0.5,1280,-3.19,34.92,29.2,1.13,359,10#
2022/6/2 17:40,4.62,0.5,1151,2.55,34.64,29.1,1.13,170,10#
2022/6/2 17:50,4.59,0.5,1150,-2.62,40.9,29.0,1.13,158,10#
2022/6/2 18:00,5.43,0.5,1198,-4.83,47.09,28.9,1.13,278,10#
2022/6/2 18:10,6.08,0.5,1360,0.82,41.36,28.9,1.13,459,10#
2022/6/2 18:20,6.69,0.42,1536,-0.29,38.74,28.7,1.13,690,10#
2022/6/2 18:30,6.98,0.38,1568,1.48,31.91,28.5,1.13,737,10#
2022/6/2 18:40,6.97,0.36,1555,3.85,30.63,28.3,1.13,724,10#
2022/6/2 18:50,7.22,0.28,1636,-1.16,34.0,28.2,1.13,826,10#
2022/6/2 19:00,6.44,0.42,1461,1.3,34.65,28.1,1.13,607,10#
2022/6/2 19:10,4.15,0.5,1150,-10.27,42.03,27.9,1.14,117,10#
2022/6/2 19:20,4.13,0.5,1153,-0.06,38.97,27.8,1.14,119,10#
2022/6/2 19:30,4.06,0.5,1154,-4.31,43.63,27.7,1.14,119,10#
2022/6/2 19:40,4.11,0.5,1154,2.09,57.51,27.6,1.14,129,10#
2022/6/2 19:50,4.98,0.5,1158,-2.42,32.16,27.5,1.14,214,10#
2022/6/2 20:00,4.54,0.5,1150,-2.88,33.26,27.4,1.14,166,10#
2022/6/2 20:10,3.61,0.5,1150,-3.02,38.52,27.3,1.14,72,10#
2022/6/2 20:20,4.54,0.5,1163,1.38,41.37,27.3,1.14,179,10#
2022/6/2 20:30,4.19,0.5,1151,-1.36,41.54,27.3,1.14,126,10#
2022/6/2 20:40,4.24,0.5,1150,7.9,52.11,27.2,1.14,120,10#
2022/6/2 20:50,4.87,0.5,1165,-0.21,43.65,27.2,1.14,220,10#
2022/6/2 21:00,4.85,0.5,1163,-3.48,45.74,27.2,1.14,217,10#
2022/6/2 21:10,4.14,0.5,1150,0.18,53.5,27.2,1.14,109,10#
2022/6/2 21:20,3.97,0.5,1150,3.35,44.27,27.2,1.14,97,10#
2022/6/2 21:30,3.84,0.5,1150,1.24,40.66,27.1,1.14,93,10#
2022/6/2 21:40,5.59,0.5,1292,9.33,37.19,27.1,1.14,351,10#
2022/6/2 21:50,5.92,0.5,1332,-5.08,36.98,27.1,1.14,424,10#
2022/6/2 22:00,5.08,0.5,1184,-3.65,38.65,27.1,1.14,259,10#
2022/6/2 22:10,4.96,0.5,1173,0.01,38.92,27.0,1.14,230,10#
2022/6/2 22:20,3.48,0.5,1150,-0.97,84.03,27.0,1.14,51,10#
2022/6/2 22:30,3.16,0.5,1150,-0.79,56.04,26.9,1.14,34,10#
2022/6/2 22:40,3.49,0.5,1150,-4.72,52.65,26.9,1.14,57,10#
2022/6/2 22:50,3.7,0.5,1150,0.74,33.15,26.8,1.14,76,10#
2022/6/2 23:00,4.4,0.5,1150,3.88,29.85,26.7,1.14,140,10#
2022/6/2 23:10,5.19,0.5,1158,3.0,30.94,26.7,1.14,240,10#
2022/6/2 23:20,4.73,0.5,1157,-0.2,31.25,26.6,1.14,186,10#
2022/6/2 23:30,4.25,0.5,1150,0.75,33.27,26.6,1.14,135,10#
2022/6/2 23:40,4.46,0.5,1150,0.46,32.89,26.5,1.14,166,10#
2022/6/2 23:50,4.29,0.5,1150,-0.12,31.2,26.5,1.14,146,10#
2022/6/3 0:00,4.89,0.5,1158,1.15,29.45,26.4,1.14,215,10#
2022/6/3 0:10,4.93,0.5,1159,2.22,30.48,26.4,1.14,218,10#
2022/6/3 0:20,5.56,0.5,1231,0.27,39.4,26.4,1.14,321,10#
2022/6/3 0:30,6.4,0.5,1439,-1.3,32.35,26.4,1.14,552,10#
2022/6/3 0:40,6.27,0.5,1414,0.63,30.14,26.4,1.14,521,10#
2022/6/3 0:50,6.03,0.5,1330,4.72,29.93,26.4,1.14,429,10#
2022/6/3 1:00,6.15,0.5,1385,-0.75,30.48,26.3,1.14,489,10#
2022/6/3 1:10,5.69,0.5,1301,2.53,32.28,26.3,1.14,398,10#
2022/6/3 1:20,6.2,0.5,1385,-0.25,31.14,26.3,1.14,491,10#
2022/6/3 1:30,7.14,0.34,1583,5.15,30.62,26.3,1.14,754,10#
2022/6/3 1:40,7.34,0.23,1658,6.16,31.62,26.3,1.14,863,10#
2022/6/3 1:50,7.23,0.23,1670,1.72,40.28,26.3,1.14,891,10#
2022/6/3 2:00,7.25,0.27,1619,2.53,42.9,26.3,1.14,816,10#
2022/6/3 2:10,6.63,0.5,1482,5.71,46.07,26.3,1.14,604,10#
2022/6/3 2:20,6.86,0.47,1552,2.71,47.37,26.3,1.14,697,10#
2022/6/3 2:30,6.84,0.5,1527,-2.62,51.23,26.2,1.14,659,10#
2022/6/3 2:40,6.48,0.5,1450,-3.37,50.47,26.2,1.14,563,10#
2022/6/3 2:50,6.08,0.5,1358,-3.6,50.25,26.2,1.14,459,10#
2022/6/3 3:00,5.18,0.5,1183,-0.99,43.51,26.2,1.14,269,10#
2022/6/3 3:10,5.43,0.5,1219,3.28,40.63,26.1,1.14,304,10#
2022/6/3 3:20,5.54,0.5,1249,1.4,39.66,26.1,1.14,337,10#
2022/6/3 3:30,6.51,0.5,1427,-0.91,36.75,26.0,1.14,536,10#
2022/6/3 3:40,7.04,0.39,1574,-1.35,36.91,26.0,1.14,726,10#
2022/6/3 3:50,7.32,0.27,1647,-2.4,35.85,26.0,1.14,851,10#
2022/6/3 4:00,7.87,0.08,1729,0.86,37.93,25.9,1.14,1097,10#
2022/6/3 4:10,7.39,0.2,1659,2.23,39.3,25.9,1.14,893,10#
2022/6/3 4:20,7.66,0.13,1694,3.06,40.12,25.9,1.14,995,10#
2022/6/3 4:30,7.05,0.32,1617,-2.69,43.39,25.9,1.14,813,10#
2022/6/3 4:40,7.23,0.39,1616,-1.96,49.03,25.8,1.14,785,10#
2022/6/3 4:50,7.34,0.23,1651,-4.73,51.86,25.8,1.14,865,10#
2022/6/3 5:00,7.32,0.25,1622,-2.01,54.58,25.9,1.14,851,10#
